X,Y
180,22.7
200,36.7
220,40.8
240,45.2
260,50.7
280,57.5
300,63.7
320,65.3
340,66.5
360,67.7
380,68.8
400,68.7
420,68.0
440,67.2
460,66.3
480,66.0
500,69.0
520,76.6
540,90.0
560,92.8
580,97.0
600,89.2
620,82.0
640,81.8
660,65.0
680,75.0
700,74.7
720,69.5
740,64.8
