Ne9+ + H --> Ne8+
X = Energy (eV),Y = Cross section (cm2)
8.960000e+03,6.750000e-15
1.794000e+04,1.090000e-14
3.600000e+04,8.180000e-15
5.360000e+04,5.360000e-15
8.040000e+04,7.740000e-15
1.078000e+05,8.840000e-15
