Ne10+ + H(1s) --> Ne9+(n=7) + H+
X = Energy (eV),Y = Cross section (cm2)
6.000000e+06,5.720000e-18
8.000000e+06,1.390000e-18
1.000000e+07,4.930000e-19
1.200000e+07,1.930000e-19
