Ne7+ + H(1s) --> Ne7+ + H+
X = Energy (eV),Y = Cross section (cm2)
5.060000e+05,1.160000e-17
1.036000e+06,1.790000e-16
1.630000e+06,8.750000e-16
2.060000e+06,1.310000e-15
3.100000e+06,1.820000e-15
4.080000e+06,1.890000e-15
5.020000e+06,1.760000e-15
6.060000e+06,1.620000e-15
7.080000e+06,1.440000e-15
8.000000e+06,1.350000e-15
9.140000e+06,1.180000e-15
1.020000e+07,1.110000e-15
1.178000e+07,9.510000e-16
1.390000e+07,8.190000e-16
1.586000e+07,7.660000e-16
1.772000e+07,6.700000e-16
1.978000e+07,6.270000e-16
