Ne10+ + He --> Ne8+(4l4l') + He2+
X = Energy (eV),Y = Cross section (cm2)
1.724000e+01,2.285000e-16
2.326000e+01,2.787000e-16
2.670000e+01,3.139000e-16
3.274000e+01,3.319000e-16
3.964000e+01,3.242000e-16
4.394000e+01,3.018000e-16
5.084000e+01,2.680000e-16
5.944000e+01,2.324000e-16
6.634000e+01,2.181000e-16
7.496000e+01,2.113000e-16
8.444000e+01,2.097000e-16
9.564000e+01,2.165000e-16
1.068400e+02,2.218000e-16
1.154600e+02,2.132000e-16
1.223400e+02,2.049000e-16
1.309600e+02,1.924000e-16
1.395800e+02,1.849000e-16
1.516400e+02,1.850000e-16
1.628400e+02,1.865000e-16
1.740400e+02,1.866000e-16
1.843800e+02,1.896000e-16
1.947200e+02,1.958000e-16
2.059200e+02,2.154000e-16
2.179800e+02,2.332000e-16
2.283200e+02,2.447000e-16
2.360800e+02,2.447000e-16
2.447000e+02,2.409000e-16
2.559000e+02,2.244000e-16
2.679600e+02,2.090000e-16
2.757000e+02,2.041000e-16
2.851800e+02,2.058000e-16
2.963800e+02,2.091000e-16
3.093200e+02,2.075000e-16
3.196600e+02,2.027000e-16
3.256800e+02,1.948000e-16
