Be4+ + H(1s) --> Be3+(6h) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,4.290000e-17
4.500000e+05,1.870000e-17
5.400000e+05,8.930000e-18
6.300000e+05,4.570000e-18
7.200000e+05,2.480000e-18
8.100000e+05,1.420000e-18
9.000000e+05,8.440000e-19
1.125000e+06,2.700000e-19
1.350000e+06,1.020000e-19
1.800000e+06,2.140000e-20
2.700000e+06,2.280000e-21
3.600000e+06,4.640000e-22
4.500000e+06,1.350000e-22
5.400000e+06,4.930000e-23
6.300000e+06,2.100000e-23
7.200000e+06,1.000000e-23
8.100000e+06,5.230000e-24
9.000000e+06,2.920000e-24
1.800000e+07,6.300000e-26
2.700000e+07,6.690000e-27
3.600000e+07,1.370000e-27
4.500000e+07,3.990000e-28
5.400000e+07,1.460000e-28
6.300000e+07,6.240000e-29
7.200000e+07,2.990000e-29
8.100000e+07,1.560000e-29
9.000000e+07,8.730000e-30
