Be4+ + H(1s) --> Be3+(2s) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,1.310000e-22
4.500000e+03,1.070000e-22
9.000000e+03,8.710000e-21
1.800000e+04,2.050000e-19
2.700000e+04,6.990000e-19
3.600000e+04,1.820000e-18
5.625000e+04,9.170000e-18
8.100000e+04,1.850000e-17
1.125000e+05,2.490000e-17
2.250000e+05,3.410000e-17
4.500000e+05,2.090000e-17
6.750000e+05,9.190000e-18
9.000000e+05,4.460000e-18
1.350000e+06,1.580000e-18
1.800000e+06,7.980000e-19
3.600000e+06,1.200000e-19
5.400000e+06,2.610000e-20
7.200000e+06,9.050000e-21
