Be4+ + H(1s) --> Be3+(5d) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,8.160000e-20
4.500000e+03,4.320000e-19
9.000000e+03,1.820000e-18
1.800000e+04,4.770000e-18
2.700000e+04,9.280000e-18
3.600000e+04,7.840000e-18
5.625000e+04,7.310000e-18
8.100000e+04,6.960000e-18
1.125000e+05,1.550000e-17
2.250000e+05,6.120000e-17
4.500000e+05,7.820000e-17
6.750000e+05,3.950000e-17
9.000000e+05,1.940000e-17
1.350000e+06,4.470000e-18
1.800000e+06,1.040000e-18
3.600000e+06,2.920000e-20
5.400000e+06,2.010000e-21
7.200000e+06,2.880000e-22
