Be4+ + H(1s) --> Be3+(7s) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,1.320000e-17
4.500000e+05,6.150000e-18
5.400000e+05,3.140000e-18
6.300000e+05,1.740000e-18
7.200000e+05,1.050000e-18
8.100000e+05,6.890000e-19
9.000000e+05,4.850000e-19
1.125000e+06,2.520000e-19
1.350000e+06,1.570000e-19
1.800000e+06,7.380000e-20
2.700000e+06,2.100000e-20
3.600000e+06,7.330000e-21
4.500000e+06,2.980000e-21
5.400000e+06,1.360000e-21
6.300000e+06,6.840000e-22
7.200000e+06,3.690000e-22
8.100000e+06,2.120000e-22
9.000000e+06,1.270000e-22
1.800000e+07,3.820000e-24
2.700000e+07,4.440000e-25
3.600000e+07,9.350000e-26
4.500000e+07,2.750000e-26
5.400000e+07,1.010000e-26
6.300000e+07,4.270000e-27
7.200000e+07,2.030000e-27
8.100000e+07,1.050000e-27
9.000000e+07,5.810000e-28
