Be4+ + H(1s) --> Be3+(6p) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,7.750000e-17
4.500000e+05,4.580000e-17
5.400000e+05,2.940000e-17
6.300000e+05,1.990000e-17
7.200000e+05,1.400000e-17
8.100000e+05,1.000000e-17
9.000000e+05,7.380000e-18
1.125000e+06,3.650000e-18
1.350000e+06,1.950000e-18
1.800000e+06,6.570000e-19
2.700000e+06,1.160000e-19
3.600000e+06,2.980000e-20
4.500000e+06,9.970000e-21
5.400000e+06,3.800000e-21
6.300000e+06,1.670000e-21
7.200000e+06,8.090000e-22
8.100000e+06,4.220000e-22
9.000000e+06,2.340000e-22
1.800000e+07,4.210000e-24
2.700000e+07,3.720000e-25
3.600000e+07,6.530000e-26
4.500000e+07,1.690000e-26
5.400000e+07,5.580000e-27
6.300000e+07,2.190000e-27
7.200000e+07,9.790000e-28
8.100000e+07,4.810000e-28
9.000000e+07,2.550000e-28
