Be4+ + H(1s) --> Be3+(6f) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,2.610000e-16
4.500000e+05,1.340000e-16
5.400000e+05,7.320000e-17
6.300000e+05,4.220000e-17
7.200000e+05,2.540000e-17
8.100000e+05,1.580000e-17
9.000000e+05,1.010000e-17
1.125000e+06,3.730000e-18
1.350000e+06,1.540000e-18
1.800000e+06,3.460000e-19
2.700000e+06,3.470000e-20
3.600000e+06,6.140000e-21
4.500000e+06,1.550000e-21
5.400000e+06,5.010000e-22
6.300000e+06,1.930000e-22
7.200000e+06,8.520000e-23
8.100000e+06,4.170000e-23
9.000000e+06,2.210000e-23
1.800000e+07,4.000000e-25
2.700000e+07,4.160000e-26
3.600000e+07,8.480000e-27
4.500000e+07,2.480000e-27
5.400000e+07,9.080000e-28
6.300000e+07,3.890000e-28
7.200000e+07,1.870000e-28
8.100000e+07,9.770000e-29
9.000000e+07,5.470000e-29
