Be3+ + H --> Be2+(1s 2p) + H+
X = Energy (eV),Y = Cross section (cm2)
3.510000e+03,8.500100e-18
5.040000e+03,3.630000e-17
6.750000e+03,4.950000e-17
9.000000e+03,7.720100e-17
1.404000e+04,1.570000e-16
1.800000e+04,2.160000e-16
2.025000e+04,2.500000e-16
2.475000e+04,3.090000e-16
2.754000e+04,3.400000e-16
3.600000e+04,4.210000e-16
4.050000e+04,4.440000e-16
5.625000e+04,4.790000e-16
