Be4+ + H(1s) --> Be3+(1s) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,4.470000e-25
4.500000e+03,1.290000e-24
9.000000e+03,5.830000e-24
1.800000e+04,1.910000e-24
2.700000e+04,8.980000e-23
3.600000e+04,1.170000e-23
5.625000e+04,1.320000e-24
8.100000e+04,5.510000e-25
1.125000e+05,3.090000e-24
2.250000e+05,5.930000e-22
4.500000e+05,1.900000e-20
6.750000e+05,6.570000e-20
9.000000e+05,1.220000e-19
1.350000e+06,1.840000e-19
1.800000e+06,1.940000e-19
3.600000e+06,7.960000e-20
5.400000e+06,4.440000e-20
7.200000e+06,1.990000e-20
