Be4+ + H(1s) --> Be3+(5s) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,1.540000e-19
4.500000e+03,3.670000e-19
9.000000e+03,8.050000e-19
1.800000e+04,2.770000e-18
2.700000e+04,2.950000e-18
3.600000e+04,1.500000e-18
5.625000e+04,3.570000e-18
8.100000e+04,3.320000e-18
1.125000e+05,3.230000e-18
2.250000e+05,7.520000e-18
4.500000e+05,7.810000e-18
6.750000e+05,3.980000e-18
9.000000e+05,1.880000e-18
1.350000e+06,9.720000e-19
1.800000e+06,3.000000e-19
3.600000e+06,2.510000e-20
5.400000e+06,3.950000e-21
7.200000e+06,1.110000e-21
