Be4+ + H(1s) --> Be3+(5f) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,3.170000e-19
4.500000e+03,4.710000e-19
9.000000e+03,1.750000e-18
1.800000e+04,6.290000e-18
2.700000e+04,8.220000e-18
3.600000e+04,6.020000e-18
5.625000e+04,1.380000e-17
8.100000e+04,1.060000e-17
1.125000e+05,1.060000e-17
2.250000e+05,7.230000e-17
4.500000e+05,6.790000e-17
6.750000e+05,2.800000e-17
9.000000e+05,1.190000e-17
1.350000e+06,1.980000e-18
1.800000e+06,3.600000e-19
3.600000e+06,1.240000e-20
5.400000e+06,1.130000e-21
7.200000e+06,9.530000e-23
