Be4+ + H(1s) --> Be3+(6d) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,2.340000e-16
4.500000e+05,1.270000e-16
5.400000e+05,7.480000e-17
6.300000e+05,4.630000e-17
7.200000e+05,2.980000e-17
8.100000e+05,1.980000e-17
9.000000e+05,1.350000e-17
1.125000e+06,5.700000e-18
1.350000e+06,2.660000e-18
1.800000e+06,7.240000e-19
2.700000e+06,9.470000e-20
3.600000e+06,1.980000e-20
4.500000e+06,5.540000e-21
5.400000e+06,1.890000e-21
6.300000e+06,7.510000e-22
7.200000e+06,3.330000e-22
8.100000e+06,1.620000e-22
9.000000e+06,8.430000e-23
1.800000e+07,1.140000e-24
2.700000e+07,9.660000e-26
3.600000e+07,1.750000e-26
4.500000e+07,4.790000e-27
5.400000e+07,1.680000e-27
6.300000e+07,6.990000e-28
7.200000e+07,3.280000e-28
8.100000e+07,1.690000e-28
9.000000e+07,9.380000e-29
