X,Y
10,3.86811225156919E-11
100,5.3965863579547E-11
500,5.55871295048959E-11
1000,5.57931828476757E-11
5000,5.59585753290186E-11
10000,5.59792838327273E-11
15000,5.5986188370171E-11
20000,5.59896409582409E-11
30000,5.59930937592269E-11
41000,5.59949465694875E-11
