X,Y
4.0,1.9099999999999997E-13
5.0,2.39E-13
7.0,3.67E-13
8.0,4.909999999999999E-13
9.0,7.009999999999999E-13
10.0,1.0299999999999999E-12
12.0,2.18E-12
14.0,4.084E-12
20.0,1.4299999999999998E-11
30.0,4.1399999999999994E-11
40.0,7.343E-11
70.0,1.686E-10
100.0,2.4899999999999997E-10
200.0,4.271E-10
250.0,4.861999999999999E-10
300.0,5.350999999999999E-10
400.0,6.145999999999999E-10
500.0,6.794E-10
700.0,7.845999999999999E-10
800.0,8.292E-10
900.0,8.7E-10
1000.0,9.074999999999999E-10
