X,Y
1.5,0.19390139999999997
1.0,0.1096816
2.5,7.30278
2.0,1.933418
3.0,15.58486
3.5,24.930179999999996
4.0,33.8558
4.5,41.1306
5.0,46.7266
6.0,52.3226
7.0,51.763
8.0,48.4054
9.0,44.4882
10.0,41.6902
12.0,39.172
14.0,36.9336
16.0,34.6952
18.0,33.2962
20.0,31.897199999999998
25.0,29.0992
30.0,27.19656
35.0,25.489779999999996
40.0,24.09078
50.0,22.2441
60.0,20.45338
70.0,18.83054
80.0,17.627399999999998
90.0,16.704060000000002
100.0,15.97658
120.0,14.8294
140.0,13.93404
160.0,13.234539999999999
180.0,12.64696
200.0,12.11534
240.0,11.24796
280.0,10.4925
320.0,9.82098
360.0,9.2334
400.0,8.70178
500.0,7.58258
600.0,6.715199999999999
700.0,6.0157
800.0,5.42812
900.0,4.952459999999999
1000.0,4.56074
