X,Y
4.0,2.22E-12
5.0,6.089999999999999E-12
7.0,2.1600000000000002E-11
8.0,3.23E-11
9.0,4.4199999999999993E-11
10.0,5.6699999999999995E-11
12.0,8.23E-11
14.0,1.0699999999999999E-10
20.0,1.6949999999999998E-10
30.0,2.387E-10
40.0,2.818E-10
70.0,3.5159999999999995E-10
100.0,3.8969999999999996E-10
200.0,4.638E-10
250.0,4.911999999999999E-10
300.0,5.153E-10
400.0,5.568E-10
500.0,5.92E-10
700.0,6.512E-10
800.0,6.769999999999999E-10
900.0,7.007999999999999E-10
1000.0,7.227999999999999E-10
