X,Y
25.0,0.039172000000000005
30.0,0.100728
35.0,0.19585999999999998
40.0,0.34415399999999996
45.0,0.5847819999999999
50.0,0.9820979999999999
60.0,3.2736599999999996
65.0,3.66538
70.0,3.38558
75.0,3.30164
80.0,3.2736599999999996
100.0,3.2736599999999996
120.0,3.38558
140.0,3.4975
160.0,3.60942
180.0,3.72134
200.0,3.8052799999999998
250.0,4.0571
300.0,4.25296
350.0,4.39286
400.0,4.4768
450.0,4.50478
500.0,4.53276
600.0,4.4768
700.0,4.39286
800.0,4.30892
900.0,4.2249799999999995
1000.0,4.16902
1500.0,4.02912
2000.0,4.16902
3000.0,4.56074
4000.0,4.7566
5000.0,4.92448
7500.0,5.0363999999999995
