Bi4+ + H2 --> Bi3+
X = Energy (eV),Y = Cross section (cm2)
2.403500e+03,1.400000e-15
2.800600e+03,1.100000e-15
3.197700e+03,1.700000e-15
3.594800e+03,1.900000e-15
3.991900e+03,1.400000e-15
4.409900e+03,1.300000e-15
4.807000e+03,2.000000e-15
