X,Y
0.120,5.382E-05
0.100,7.351E-06
0.900,5.324E+00
0.800,3.322E+00
0.750,2.555E+00
0.700,1.922E+00
0.600,1.003E+00
0.500,4.507E-01
0.480,3.749E-01
0.460,3.087E-01
0.440,2.514E-01
0.420,2.022E-01
0.400,1.603E-01
0.380,1.251E-01
0.340,7.194E-02
0.360,9.587E-02
0.140,2.259E-04
0.160,6.776E-04
0.180,1.632E-03
0.200,3.373E-03
0.220,6.245E-03
0.240,1.064E-02
0.260,1.698E-02
0.280,2.576E-02
0.300,3.747E-02
0.320,5.268E-02
1.900,8.417E+01
1.100,1.162E+01
1.800,6.990E+01
1.700,5.731E+01
1.600,4.628E+01
1.500,3.674E+01
1.400,2.861E+01
1.300,2.178E+01
1.200,1.616E+01
1.000,8.048E+00
2.900,3.285E+02
2.800,2.954E+02
2.700,2.643E+02
2.600,2.351E+02
2.500,2.078E+02
2.300,1.591E+02
2.400,1.825E+02
2.000,1.002E+02
2.200,1.376E+02
2.100,1.180E+02
3.700,6.603E+02
3.900,7.606E+02
3.800,7.096E+02
3.600,6.126E+02
3.500,5.666E+02
3.400,5.223E+02
3.300,4.799E+02
3.200,4.392E+02
3.100,4.004E+02
3.000,3.635E+02
4.000,8.131E+02
4.200,9.226E+02
4.400,1.038E+03
4.600,1.158E+03
4.800,1.283E+03
5.800,1.965E+03
5.600,1.822E+03
5.200,1.546E+03
5.000,1.413E+03
5.400,1.683E+03
6.000,2.110E+03
6.200,2.257E+03
6.400,2.406E+03
6.600,2.556E+03
6.800,2.707E+03
7.800,3.470E+03
7.600,3.317E+03
7.400,3.164E+03
7.200,3.011E+03
7.000,2.859E+03
8.000,3.623E+03
8.200,3.775E+03
8.400,3.927E+03
8.600,4.077E+03
8.800,4.228E+03
9.000,4.377E+03
9.200,4.525E+03
9.400,4.671E+03
9.600,4.817E+03
9.800,4.961E+03
10.000,5.104E+03
