X,Y
0.120,1.213E-01
0.100,4.598E-02
0.900,1.877E+02
0.800,1.386E+02
0.750,1.166E+02
0.700,9.645E+01
0.600,6.190E+01
0.500,3.543E+01
0.480,3.112E+01
0.460,2.714E+01
0.440,2.348E+01
0.420,2.013E+01
0.400,1.708E+01
0.380,1.434E+01
0.340,9.719E+00
0.360,1.189E+01
0.140,2.585E-01
0.160,4.795E-01
0.180,8.062E-01
0.200,1.261E+00
0.220,1.865E+00
0.240,2.639E+00
0.260,3.604E+00
0.280,4.778E+00
0.300,6.177E+00
0.320,7.820E+00
1.900,8.721E+02
1.100,3.029E+02
1.800,7.981E+02
1.700,7.240E+02
1.600,6.501E+02
1.500,5.769E+02
1.400,5.049E+02
1.300,4.348E+02
1.200,3.672E+02
1.000,2.428E+02
2.900,1.554E+03
2.800,1.492E+03
2.700,1.429E+03
2.600,1.364E+03
2.500,1.298E+03
2.300,1.161E+03
2.400,1.230E+03
2.000,9.456E+02
2.200,1.090E+03
2.100,1.018E+03
3.700,1.985E+03
3.900,2.076E+03
3.800,2.031E+03
3.600,1.937E+03
3.500,1.887E+03
3.400,1.836E+03
3.300,1.783E+03
3.200,1.728E+03
3.100,1.672E+03
3.000,1.614E+03
4.000,2.119E+03
4.200,2.201E+03
4.400,2.278E+03
4.600,2.349E+03
4.800,2.415E+03
5.800,2.678E+03
5.600,2.634E+03
5.200,2.533E+03
5.000,2.476E+03
5.400,2.585E+03
6.000,2.719E+03
6.200,2.757E+03
6.400,2.792E+03
6.600,2.823E+03
6.800,2.853E+03
7.800,2.962E+03
7.600,2.945E+03
7.400,2.925E+03
7.200,2.903E+03
7.000,2.879E+03
8.000,2.978E+03
8.200,2.992E+03
8.400,3.005E+03
8.600,3.016E+03
8.800,3.026E+03
9.000,3.034E+03
9.200,3.041E+03
9.400,3.047E+03
9.600,3.052E+03
9.800,3.055E+03
10.000,3.058E+03
