X,Y
0.260,3.497E+00
0.055,5.773E-04
0.900,1.820E+02
0.800,1.337E+02
0.700,9.243E+01
0.600,5.928E+01
0.550,4.565E+01
0.500,3.397E+01
0.450,2.432E+01
0.400,1.646E+01
0.350,1.038E+01
0.300,5.979E+00
0.230,2.165E+00
0.200,1.235E+00
0.180,8.017E-01
0.160,4.824E-01
0.140,2.616E-01
0.120,1.230E-01
0.110,7.794E-02
0.100,4.610E-02
0.090,2.476E-02
0.080,1.163E-02
0.070,4.492E-03
0.060,1.277E-03
1.400,4.978E+02
1.800,7.922E+02
1.600,6.425E+02
1.100,2.961E+02
1.000,2.362E+02
1.200,3.610E+02
2.000,9.417E+02
2.300,1.161E+03
2.600,1.377E+03
3.000,1.637E+03
3.500,1.926E+03
4.000,2.181E+03
4.500,2.398E+03
5.000,2.580E+03
5.500,2.732E+03
6.000,2.856E+03
7.000,3.034E+03
8.000,3.143E+03
9.000,3.201E+03
10.000,3.233E+03
11.000,3.227E+03
12.000,3.202E+03
14.000,3.110E+03
16.000,2.962E+03
18.000,2.810E+03
20.000,2.655E+03
23.000,2.426E+03
26.000,2.211E+03
30.000,1.951E+03
35.000,1.670E+03
