X,Y
0.800,8.899E-06
0.900,2.791E-05
0.700,1.583E-06
1.000,6.605E-05
1.100,1.312E-04
1.200,2.312E-04
1.400,5.654E-04
1.600,1.123E-03
1.800,1.949E-03
2.000,3.085E-03
2.300,5.436E-03
2.600,8.740E-03
3.000,1.461E-02
3.500,2.423E-02
4.000,3.696E-02
4.500,5.243E-02
5.000,7.091E-02
5.500,9.195E-02
6.000,1.157E-01
7.000,1.718E-01
8.000,2.377E-01
9.000,3.165E-01
10.000,4.072E-01
11.000,5.034E-01
12.000,6.063E-01
14.000,8.271E-01
16.000,1.060E+00
18.000,1.298E+00
20.000,1.532E+00
