X,Y
3.25,.85852433692243
4.25,1.58573657077413
5.24999999999999,2.1443960033003
6.25,2.5687782083263
7.24999999999999,2.8926589631269604
8.25,3.1422095778164
9.25,3.33657643598471
10.25,3.48958523153088
11.25,3.61124703248373
12.25,3.70887660840603
13.25,3.7878803359819
14.25,3.8523030520614
15.25,3.9052076480585
16.25,3.94894038378267
17.2499999999999,3.98531818573884
18.25,4.01576237118067
19.25,4.04139524349078
20.25,4.0631106805597295
21.2499999999999,4.0816263008512905
22.25,4.09752243183363
23.25,4.11127151859805
24.2499999999999,4.12326053338909
25.2499999999999,4.13380820815627
26.25,4.14317840038018
27.25,4.15159054396461
28.25,4.15922788335095
29.2499999999999,4.16624400774301
30.25,4.1727680715272
31.25,4.1789089917075595
32.25,4.18475884317557
33.25,4.1903956207629
34.25,4.19588549827553
35.25,4.20128468553644
36.25,4.20664096234222
37.25,4.21199495134509
38.25,4.21738117888356
39.25,4.2228289627364
40.25,4.22836315795225
41.25,4.23400478578274
42.25,4.23977156592514
43.25,4.2456783684640795
44.25,4.25173759886562
45.25,4.25795952695017
46.25,4.26435256882089
47.25,4.27092352915232
48.25,4.27767780996928
49.25,4.28461959101006
50.25,4.29175198592101
51.25,4.29907717783584
52.25,4.30659653732162
53.25,4.31431072520194
54.25,4.32221978237722
55.25,4.33032320843668
56.25,4.33862003058658
57.25,4.34710886419194
58.25,4.35578796603943
59.25,4.36465528126928
60.25,4.37370848478886
61.25,4.38294501786698
62.25,4.3923621205110095
63.25,4.40195686014683
64.25,4.41172615705156
65.25,4.42166680692935
66.25,4.43177550096909
67.25,4.4420488436794
68.25,4.452483368757901
69.25,4.46307555322013
70.25,4.47382182998453
71.25,4.48471859908632
72.25,4.49576223767179
73.25,4.50694910890634
74.25,4.518275569913761
75.25,4.52973797885046
76.25,4.54133270120628
77.25,4.55305611541303
78.25,4.56490461783259
79.25,4.57687462718848
80.25,4.58896258849765
81.25,4.601164976552901
82.25,4.61347829900114
83.25,4.62589909905744
84.25,4.63842395789095
85.25,4.65104949671487
86.25,4.66377237860904
87.25,4.67658931010114
88.25,4.68949704252978
89.25,4.702492373210029
90.25,4.71557214642048
91.25,4.72873325422855
92.25,4.7419726371694
93.25,4.7552872847921694
94.25,4.76867423608604
95.25,4.78213057979741
96.25,4.795653454648289
97.25,4.809240049465431
98.25,4.82288760322825
99.25,4.83659340504348
100.25,4.85035479405341
101.25,4.86416915928391
102.25,4.87803393943821
103.25,4.89194662264153
104.25,4.905904746141431
105.25,4.919905895968229
106.25,4.93394770655949
107.25,4.948027860352259
108.25,4.96214408734636
109.25,4.97629416464182
110.25,4.990475915953319
111.25,5.004687211104089
112.25,5.0189259655017295
113.25,5.0331901395981005
114.25,5.04747773833523
115.25,5.06178681057911
116.25,5.076115448543081
117.25,5.0904617872022095
118.25,5.1048240037003
119.25,5.11920031675068
120.25,5.13358898603194
121.25,5.1479883115799
122.25,5.16239663317664
123.25,5.1768123297376
124.25,5.19123381869764
125.25,5.2056595553967595
126.25,5.220088032466269
127.25,5.2345177792161
128.25,5.24894736102373
129.25,5.26337537872545
130.25,5.277800468010369
131.25,5.2922212988176796
132.25,5.3066365747375706
133.25,5.32104503241623
134.25,5.3354454409652705
135.25,5.34983660137586
136.25,5.36421734593794
137.25,5.3785865376647095
138.25,5.39294306972271
139.25,5.40728586486758
140.25,5.4216138748858995
141.25,5.43592608004308
142.25,5.45022148853756
143.25,5.464499135961449
144.25,5.47875808476772
145.25,5.49299742374407
146.25,5.50721626749347
147.25,5.52141375592161
148.25,5.53558905373123
149.25,5.549741349923321
150.25,5.56386985730542
151.25,5.57797381200686
152.25,5.59205247300105
153.25,5.60610512163487
154.25,5.62013106116512
155.25,5.63412961630196
156.25,5.64810013275952
157.25,5.66204197681349
158.25,5.67595453486571
159.25,5.68983721301582
160.25,5.703689436639809
161.25,5.71751064997557
162.25,5.73130031571527
163.25,5.745057914604581
164.25,5.75878294504878
165.25,5.772474922725469
166.25,5.78613338020412
167.25,5.79975786657211
168.25,5.81334794706749
169.25,5.8269032027181105
170.25,5.84042322998731
171.25,5.85390764042588
172.25,5.867356060330461
173.25,5.88076813040807
174.25,5.89414350544681
175.25,5.907481853992761
176.25,5.92078285803281
177.25,5.93404621268341
178.25,5.94727162588531
179.25,5.960458818103979
180.25,5.97360752203578
181.25,5.9867174823198095
182.25,5.99978845525526
183.25,6.01282020852429
184.25,6.02581252092027
185.25,6.038765182081391
186.25,6.05167799222948
187.25,6.06455076191402
188.25,6.07738331176122
189.25,6.09017547222816
190.25,6.10292708336176
191.25,6.11563799456274
192.25,6.12830806435423
193.25,6.14093716015519
194.25,6.153525158058359
195.25,6.16607194261282
196.25,6.178577406611
197.25,6.191041450880101
198.25,6.20346398407779
199.25,6.215844922492249
200.25,6.22818418984626
201.25,6.2404817171055
202.25,6.25273744229085
203.25,6.26495131029461
204.25,6.27712327270069
205.25,6.28925328760851
206.25,6.3013413194608
207.25,6.313387338874939
208.25,6.32539132247798
209.25,6.3373532527452605
210.25,6.34927311784241
211.25,6.361150911470871
212.25,6.372986632716691
213.25,6.3847802859026705
214.25,6.3965318804437405
215.25,6.40824143070547
216.25,6.41990895586571
217.25,6.4315344797793
218.25,6.44311803084574
219.25,6.4546596418798305
220.25,6.46615934998513
221.25,6.47761719643035
222.25,6.489033226528351
223.25,6.50040748951804
224.25,6.51174003844873
225.25,6.52303093006729
226.25,6.53428022470772
227.25,6.54548798618328
228.25,6.55665428168109
229.25,6.5677791816590805
230.25,6.57886275974536
