X,Y
0.120,1.259E-05
0.100,8.649E-07
0.900,6.823E+00
0.800,4.489E+00
0.750,3.534E+00
0.700,2.714E+00
0.600,1.458E+00
0.500,6.564E-01
0.480,5.435E-01
0.460,4.445E-01
0.440,3.586E-01
0.420,2.848E-01
0.400,2.223E-01
0.380,1.700E-01
0.340,9.252E-02
0.360,1.271E-01
0.140,8.294E-05
0.160,3.409E-04
0.180,1.034E-03
0.200,2.544E-03
0.220,5.389E-03
0.240,1.021E-02
0.260,1.775E-02
0.280,2.884E-02
0.300,4.436E-02
0.320,6.527E-02
1.900,6.085E+01
1.100,1.324E+01
1.800,5.317E+01
1.700,4.595E+01
1.600,3.920E+01
1.500,3.293E+01
1.400,2.719E+01
1.300,2.198E+01
1.200,1.732E+01
1.000,9.736E+00
2.900,1.579E+02
2.800,1.468E+02
2.700,1.360E+02
2.600,1.254E+02
2.500,1.151E+02
2.300,9.560E+01
2.400,1.052E+02
2.000,6.895E+01
2.200,8.635E+01
2.100,7.745E+01
3.700,2.546E+02
3.900,2.806E+02
3.800,2.676E+02
3.600,2.419E+02
3.500,2.293E+02
3.400,2.169E+02
3.300,2.047E+02
3.200,1.926E+02
3.100,1.808E+02
3.000,1.692E+02
4.000,2.938E+02
4.200,3.205E+02
4.400,3.477E+02
4.600,3.752E+02
4.800,4.029E+02
5.800,5.440E+02
5.600,5.156E+02
5.200,4.591E+02
5.000,4.309E+02
5.400,4.873E+02
6.000,5.723E+02
6.200,6.006E+02
6.400,6.287E+02
6.600,6.568E+02
6.800,6.846E+02
7.800,8.210E+02
7.600,7.942E+02
7.400,7.671E+02
7.200,7.399E+02
7.000,7.124E+02
8.000,8.475E+02
8.200,8.737E+02
8.400,8.996E+02
8.600,9.252E+02
8.800,9.505E+02
9.000,9.755E+02
9.200,1.000E+03
9.400,1.024E+03
9.600,1.048E+03
9.800,1.072E+03
10.000,1.095E+03
