X,Y
0.120,2.148E-03
0.100,2.554E-04
0.900,6.465E+01
0.800,4.691E+01
0.750,3.909E+01
0.700,3.199E+01
0.600,1.998E+01
0.500,1.092E+01
0.480,9.457E+00
0.460,8.114E+00
0.440,6.888E+00
0.420,5.776E+00
0.400,4.777E+00
0.380,3.888E+00
0.340,2.432E+00
0.360,3.108E+00
0.140,9.625E-03
0.160,2.961E-02
0.180,7.140E-02
0.200,1.457E-01
0.220,2.635E-01
0.240,4.356E-01
0.260,6.723E-01
0.280,9.826E-01
0.300,1.375E+00
0.320,1.856E+00
1.900,3.800E+02
1.100,1.084E+02
1.800,3.389E+02
1.700,2.995E+02
1.600,2.621E+02
1.500,2.267E+02
1.400,1.935E+02
1.300,1.627E+02
1.200,1.343E+02
1.000,8.518E+01
2.900,8.567E+02
2.800,8.057E+02
2.700,7.552E+02
2.600,7.051E+02
2.500,6.557E+02
2.300,5.593E+02
2.400,6.071E+02
2.000,4.228E+02
2.200,5.126E+02
2.100,4.670E+02
3.700,1.268E+03
3.900,1.369E+03
3.800,1.319E+03
3.600,1.217E+03
3.500,1.166E+03
3.400,1.114E+03
3.300,1.063E+03
3.200,1.011E+03
3.100,9.594E+02
3.000,9.080E+02
4.000,1.420E+03
4.200,1.518E+03
4.400,1.615E+03
4.600,1.710E+03
4.800,1.803E+03
5.800,2.227E+03
5.600,2.148E+03
5.200,1.980E+03
5.000,1.893E+03
5.400,2.065E+03
6.000,2.304E+03
6.200,2.378E+03
6.400,2.450E+03
6.600,2.519E+03
6.800,2.586E+03
7.800,2.883E+03
7.600,2.828E+03
7.400,2.771E+03
7.200,2.712E+03
7.000,2.650E+03
8.000,2.935E+03
8.200,2.986E+03
8.400,3.034E+03
8.600,3.080E+03
8.800,3.125E+03
9.000,3.167E+03
9.200,3.208E+03
9.400,3.247E+03
9.600,3.284E+03
9.800,3.319E+03
10.000,3.353E+03
