X,Y
0.460,5.418E-12
0.480,1.697E-11
0.500,4.749E-11
0.600,2.391E-09
0.700,3.280E-08
0.750,8.996E-08
0.800,2.140E-07
0.900,8.795E-07
0.440,1.516E-12
1.800,2.128E-04
1.900,2.874E-04
1.700,1.527E-04
1.600,1.056E-04
1.500,6.986E-05
1.300,2.554E-05
1.200,1.366E-05
1.000,2.662E-06
1.100,6.512E-06
1.400,4.372E-05
2.500,1.129E-03
2.900,2.172E-03
2.800,1.869E-03
2.700,1.595E-03
2.600,1.349E-03
2.400,9.345E-04
2.300,7.635E-04
2.200,6.148E-04
2.100,4.869E-04
2.000,3.783E-04
3.900,7.094E-03
3.800,6.428E-03
3.700,5.804E-03
3.600,5.221E-03
3.500,4.677E-03
3.300,3.703E-03
3.400,4.171E-03
3.000,2.506E-03
3.100,2.871E-03
3.200,3.270E-03
4.000,7.803E-03
4.200,9.355E-03
4.400,1.109E-02
4.600,1.303E-02
4.800,1.517E-02
5.000,1.753E-02
5.200,2.011E-02
5.400,2.292E-02
5.600,2.598E-02
5.800,2.928E-02
6.800,4.988E-02
6.600,4.519E-02
6.200,3.669E-02
6.000,3.285E-02
6.400,4.080E-02
7.000,5.487E-02
7.200,6.017E-02
7.400,6.578E-02
7.600,7.172E-02
7.800,7.799E-02
8.200,9.155E-02
8.800,1.146E-01
8.600,1.065E-01
8.400,9.886E-02
8.000,8.460E-02
9.000,1.230E-01
9.200,1.318E-01
9.400,1.409E-01
9.600,1.505E-01
9.800,1.605E-01
10.000,1.708E-01
