Cr6+ + H(1s) --> Cr7+ + H+
X = Energy (eV),Y = Cross section (cm2)
3.172000e+07,7.394000e-15
1.300000e+06,2.800000e-15
2.600000e+06,2.344000e-15
4.160000e+06,1.481000e-15
5.200000e+06,8.938000e-16
7.800000e+06,2.450000e-16
1.040000e+07,7.700000e-17
