X,Y
40000,5.906653237688117
50191.42862634787,6.702231453873846
59882.10261342037,7.089405660324964
70252.68364914626,7.189643846207977
79693.94692400533,7.089405660324964
90404.04813997008,6.990564997618896
99999.51331101025,6.702231453873846
149248.91658877474,5.584075443145144
199858.6524730704,4.652462967429646
298288.3990212611,3.464449028911372
399436.85246973886,2.7288246255448856
504542.3422724307,2.3057107422716046
601152.5647310799,1.9757490310490777
704409.7131873283,1.7412199069558594
798313.1935327654,1.5345310396589338
897218.0235111011,1.4105554794196422
999998.8635164887,1.2785194088214853
1494669.585844121,.9006277671714429
2003633.2016290147,.7005746519015336
2994773.0235488466,.4942416527600038
4014549.440965572,.3791297247858758
4990942.005321299,.3118453711023483
6000433.505516749,.2674685720929471
6976494.348167666,.23263047353273897
7976625.188887759,.20805676731144654
8968675.692392241,.18607879348211018
10000000,.17113282227933102
