X,Y
0.140,2.129E-10
0.120,4.049E-12
0.900,2.160E-02
0.800,1.225E-02
0.750,8.872E-03
0.700,6.219E-03
0.600,2.689E-03
0.500,9.051E-04
0.480,6.971E-04
0.460,5.268E-04
0.440,3.897E-04
0.420,2.813E-04
0.400,1.974E-04
0.360,8.753E-05
0.380,1.340E-04
0.160,3.554E-09
0.180,2.923E-08
0.200,1.508E-07
0.220,5.633E-07
0.240,1.667E-06
0.260,4.151E-06
0.280,9.054E-06
0.300,1.781E-05
0.320,3.224E-05
0.340,5.461E-05
1.900,5.069E-01
1.100,5.382E-02
1.800,4.111E-01
1.700,3.285E-01
1.600,2.583E-01
1.500,1.992E-01
1.400,1.502E-01
1.300,1.104E-01
1.200,7.856E-02
1.000,3.516E-02
2.900,2.423E+00
2.800,2.138E+00
2.700,1.877E+00
2.600,1.637E+00
2.500,1.419E+00
2.300,1.044E+00
2.400,1.222E+00
2.000,6.170E-01
2.200,8.846E-01
2.100,7.426E-01
3.700,5.642E+00
3.900,6.735E+00
3.800,6.173E+00
3.600,5.141E+00
3.500,4.669E+00
3.400,4.227E+00
3.300,3.813E+00
3.200,3.426E+00
3.100,3.066E+00
3.000,2.732E+00
4.000,7.329E+00
4.200,8.613E+00
4.400,1.003E+01
4.600,1.158E+01
4.800,1.328E+01
5.800,2.392E+01
5.600,2.149E+01
5.200,1.709E+01
5.000,1.511E+01
5.400,1.922E+01
6.000,2.650E+01
6.200,2.923E+01
6.400,3.211E+01
6.600,3.514E+01
6.800,3.832E+01
7.800,5.646E+01
7.600,5.254E+01
7.400,4.876E+01
7.200,4.513E+01
7.000,4.165E+01
8.000,6.052E+01
8.200,6.472E+01
8.400,6.906E+01
8.600,7.353E+01
8.800,7.814E+01
9.000,8.288E+01
9.200,8.775E+01
9.400,9.274E+01
9.600,9.786E+01
9.800,1.031E+02
10.000,1.084E+02
