X,Y
0.120,5.999E+02
0.100,3.201E+02
0.900,4.963E+04
0.800,4.280E+04
0.750,3.922E+04
0.700,3.556E+04
0.600,2.805E+04
0.500,2.053E+04
0.480,1.905E+04
0.460,1.760E+04
0.440,1.616E+04
0.420,1.476E+04
0.400,1.339E+04
0.380,1.205E+04
0.340,9.518E+03
0.360,1.076E+04
0.140,9.758E+02
0.160,1.447E+03
0.180,2.012E+03
0.200,2.669E+03
0.220,3.414E+03
0.240,4.244E+03
0.260,5.156E+03
0.280,6.145E+03
0.300,7.205E+03
0.320,8.331E+03
1.900,9.289E+04
1.100,6.184E+04
1.800,9.027E+04
1.700,8.736E+04
1.600,8.411E+04
1.500,8.050E+04
1.400,7.650E+04
1.300,7.208E+04
1.200,6.720E+04
1.000,5.599E+04
2.900,1.073E+05
2.800,1.065E+05
2.700,1.057E+05
2.600,1.047E+05
2.500,1.036E+05
2.300,1.008E+05
2.400,1.023E+05
2.000,9.523E+04
2.200,9.917E+04
2.100,9.731E+04
3.700,1.099E+05
3.900,1.099E+05
3.800,1.099E+05
3.600,1.098E+05
3.500,1.097E+05
3.400,1.095E+05
3.300,1.092E+05
3.200,1.088E+05
3.100,1.084E+05
3.000,1.079E+05
4.000,1.099E+05
4.200,1.096E+05
4.400,1.093E+05
4.600,1.088E+05
4.800,1.082E+05
5.800,1.044E+05
5.600,1.052E+05
5.200,1.068E+05
5.000,1.075E+05
5.400,1.060E+05
6.000,1.035E+05
6.200,1.026E+05
6.400,1.017E+05
6.600,1.008E+05
6.800,9.985E+04
7.800,9.519E+04
7.600,9.612E+04
7.400,9.705E+04
7.200,9.798E+04
7.000,9.892E+04
8.000,9.427E+04
8.200,9.336E+04
8.400,9.246E+04
8.600,9.156E+04
8.800,9.067E+04
9.000,8.980E+04
9.200,8.893E+04
9.400,8.808E+04
9.600,8.724E+04
9.800,8.641E+04
10.000,8.559E+04
