X,Y
0.120,6.860E+01
0.100,3.134E+01
0.900,1.742E+04
0.800,1.390E+04
0.750,1.222E+04
0.700,1.061E+04
0.600,7.627E+03
0.500,5.052E+03
0.480,4.593E+03
0.460,4.153E+03
0.440,3.734E+03
0.420,3.336E+03
0.400,2.959E+03
0.380,2.604E+03
0.340,1.960E+03
0.360,2.270E+03
0.140,1.255E+02
0.160,2.040E+02
0.180,3.052E+02
0.200,4.297E+02
0.220,5.778E+02
0.240,7.496E+02
0.260,9.450E+02
0.280,1.164E+03
0.300,1.406E+03
0.320,1.671E+03
1.900,5.345E+04
1.100,2.485E+04
1.800,5.022E+04
1.700,4.686E+04
1.600,4.340E+04
1.500,3.983E+04
1.400,3.616E+04
1.300,3.243E+04
1.200,2.865E+04
1.000,2.109E+04
2.900,7.902E+04
2.800,7.698E+04
2.700,7.483E+04
2.600,7.258E+04
2.500,7.021E+04
2.300,6.512E+04
2.400,6.773E+04
2.000,5.656E+04
2.200,6.239E+04
2.100,5.954E+04
3.700,9.199E+04
3.900,9.445E+04
3.800,9.326E+04
3.600,9.066E+04
3.500,8.925E+04
3.400,8.777E+04
3.300,8.620E+04
3.200,8.454E+04
3.100,8.280E+04
3.000,8.096E+04
4.000,9.558E+04
4.200,9.764E+04
4.400,9.949E+04
4.600,1.011E+05
4.800,1.026E+05
5.800,1.075E+05
5.600,1.068E+05
5.200,1.049E+05
5.000,1.038E+05
5.400,1.059E+05
6.000,1.081E+05
6.200,1.086E+05
6.400,1.090E+05
6.600,1.094E+05
6.800,1.096E+05
7.800,1.101E+05
7.600,1.101E+05
7.400,1.101E+05
7.200,1.100E+05
7.000,1.098E+05
8.000,1.100E+05
8.200,1.099E+05
8.400,1.097E+05
8.600,1.096E+05
8.800,1.094E+05
9.000,1.091E+05
9.200,1.089E+05
9.400,1.086E+05
9.600,1.083E+05
9.800,1.080E+05
10.000,1.076E+05
