Cl12+ + Ne --> Ne3+
X = Energy (eV),Y = Cross section (cm2)
2.499000e+07,3.260000e-16
2.999500e+07,3.070000e-16
3.398500e+07,2.630000e-16
4.000500e+07,2.720000e-16
4.501000e+07,2.350000e-16
0.000000e+00,0.000000e+00
Cl12+ + Ne --> Ne4+
X = Energy (eV),Y = Cross section (cm2)
2.499000e+07,2.090000e-16
2.999500e+07,1.810000e-16
3.398500e+07,1.470000e-16
4.000500e+07,1.600000e-16
4.501000e+07,1.330000e-16
