Ar15+ + H(1s) --> Ar14+(n=19,l=12) + H+
X = Energy (eV),Y = Cross section (cm2)
8.000000e+05,1.250600e-20
9.333200e+05,1.979600e-20
1.400000e+06,1.979600e-20
1.600000e+06,2.270500e-18
2.800000e+06,2.270500e-18
3.333320e+06,7.747300e-18
5.000000e+06,7.971300e-18
