Ar15+ + H(1s) --> Ar14+(n=15,l=12) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,3.125500e-20
8.000000e+05,6.431600e-20
9.333200e+05,1.227300e-19
1.400000e+06,4.124100e-21
1.600000e+06,5.074900e-18
2.800000e+06,5.074900e-18
3.333320e+06,1.078900e-17
5.000000e+06,4.929600e-18
