Ar15+ + H(1s) --> Ar14+(n=19,l=8) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,2.909900e-20
8.000000e+05,6.878200e-20
9.333200e+05,1.563800e-19
1.400000e+06,6.780000e-19
1.600000e+06,6.081200e-18
2.800000e+06,6.081200e-18
3.333320e+06,8.855400e-18
5.000000e+06,1.032000e-17
1.000000e+07,1.445300e-18
