Ar15+ + H(1s) --> Ar14+(n=13,l=4) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,2.909900e-19
8.000000e+05,9.441900e-19
9.333200e+05,1.595500e-18
1.400000e+06,3.153300e-18
1.600000e+06,7.483400e-18
2.800000e+06,7.483400e-18
3.333320e+06,1.625100e-17
5.000000e+06,9.488500e-18
1.000000e+07,1.037400e-18
