Ar15+ + H(1s) --> Ar14+(n=18,l=2) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.616600e-20
8.000000e+05,3.305100e-20
9.333200e+05,9.007000e-20
1.400000e+06,3.233300e-19
1.600000e+06,1.893800e-19
2.800000e+06,1.893800e-19
3.333320e+06,1.836700e-18
5.000000e+06,2.058300e-18
1.000000e+07,2.012700e-19
