Ar15+ + H(1s) --> Ar14+(n=17,l=0) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,5.388800e-21
8.000000e+05,1.429200e-20
9.333200e+05,2.672400e-20
1.400000e+06,7.588300e-20
1.600000e+06,2.705400e-20
2.800000e+06,2.705400e-20
3.333320e+06,1.337500e-19
5.000000e+06,2.642600e-19
1.000000e+07,2.772600e-20
