Ar15+ + H(1s) --> Ar14+(n=14,l=9) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,2.381800e-19
8.000000e+05,3.724900e-19
9.333200e+05,5.869400e-19
1.400000e+06,4.412700e-18
1.600000e+06,3.995600e-17
2.800000e+06,3.995600e-17
3.333320e+06,4.829800e-17
5.000000e+06,3.356100e-17
1.000000e+07,3.045400e-18
