Ar15+ + H(1s) --> Ar14+(n=12,l=1) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,2.414200e-19
8.000000e+05,6.324400e-19
9.333200e+05,8.739700e-19
1.400000e+06,7.134600e-19
1.600000e+06,3.164600e-18
2.800000e+06,3.164600e-18
3.333320e+06,4.204000e-18
5.000000e+06,2.103600e-18
1.000000e+07,2.241700e-19
