Ar15+ + H(1s) --> Ar14+(n=11,l=3) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.287900e-18
8.000000e+05,3.319400e-18
9.333200e+05,4.026400e-18
1.400000e+06,3.682000e-18
1.600000e+06,2.971000e-17
2.800000e+06,2.971000e-17
3.333320e+06,2.664200e-17
5.000000e+06,1.000600e-17
1.000000e+07,9.818500e-19
