Ar15+ + H(1s) --> Ar14+(n=10,l=6) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,9.347400e-18
8.000000e+05,2.463800e-17
9.333200e+05,3.045900e-17
1.400000e+06,3.304000e-17
1.600000e+06,8.847600e-17
2.800000e+06,8.847600e-17
3.333320e+06,7.368300e-17
5.000000e+06,3.138200e-17
1.000000e+07,4.266400e-18
