Ar15+ + H(1s) --> Ar14+(n=11,l=9) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,2.544600e-18
8.000000e+05,3.241700e-18
9.333200e+05,7.679700e-18
1.400000e+06,5.672700e-17
1.600000e+06,1.737800e-16
2.800000e+06,1.737800e-16
3.333320e+06,1.544300e-16
5.000000e+06,6.863800e-17
1.000000e+07,3.373400e-18
