Ar15+ + H(1s) --> Ar14+(n=15,l=9) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.649000e-19
8.000000e+05,2.295700e-19
9.333200e+05,3.919500e-19
1.400000e+06,2.410100e-18
1.600000e+06,2.782200e-17
2.800000e+06,2.782200e-17
3.333320e+06,3.534700e-17
5.000000e+06,2.708300e-17
1.000000e+07,2.620000e-18
