Ar15+ + H(1s) --> Ar14+(n=20,l=11) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,4.311000e-21
8.000000e+05,2.143900e-20
9.333200e+05,2.771400e-20
1.400000e+06,1.245500e-19
1.600000e+06,7.600800e-18
2.800000e+06,7.600800e-18
3.333320e+06,1.367900e-17
5.000000e+06,1.288100e-17
1.000000e+07,3.486100e-19
