Ar12+ + H --> H+
X = Energy (eV),Y = Cross section (cm2)
3.140000e+06,8.490000e-16
3.732000e+06,1.340000e-15
4.760000e+06,2.340000e-15
6.040000e+06,3.240000e-15
9.080000e+06,3.640000e-15
1.236000e+07,3.480000e-15
1.676000e+07,3.150000e-15
2.264000e+07,2.540000e-15
2.984000e+07,2.100000e-15
3.932000e+07,1.770000e-15
