Ar15+ + H(1s) --> Ar14+(n=18,l=4) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,3.987700e-20
8.000000e+05,1.027300e-19
9.333200e+05,1.435200e-19
1.400000e+06,7.052100e-19
1.600000e+06,8.030400e-19
2.800000e+06,8.030400e-19
3.333320e+06,2.070300e-18
5.000000e+06,4.001700e-18
1.000000e+07,4.736100e-19
