Ar15+ + H(1s) --> Ar14+(n=16,l=7) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.293300e-19
8.000000e+05,2.483300e-19
9.333200e+05,4.374800e-19
1.400000e+06,2.152800e-18
1.600000e+06,7.322400e-18
2.800000e+06,7.322400e-18
3.333320e+06,1.260300e-17
5.000000e+06,1.274200e-17
1.000000e+07,1.850800e-18
