Ar15+ + H(1s) --> Ar14+(n=12,l=8) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,9.020800e-19
8.000000e+05,1.833900e-18
9.333200e+05,3.759200e-18
1.400000e+06,1.984400e-17
1.600000e+06,6.472700e-17
2.800000e+06,6.472700e-17
3.333320e+06,6.946900e-17
5.000000e+06,3.995600e-17
1.000000e+07,4.545000e-18
