Ar15+ + H(1s) --> Ar14+(n=13,l=5) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,3.405700e-19
8.000000e+05,1.172000e-18
9.333200e+05,2.048800e-18
1.400000e+06,4.860600e-18
1.600000e+06,1.096100e-17
2.800000e+06,1.096100e-17
3.333320e+06,2.013900e-17
5.000000e+06,1.248300e-17
1.000000e+07,1.560100e-18
