Ar15+ + H(1s) --> Ar14+(n=12,l=5) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,7.921500e-19
8.000000e+05,2.509200e-18
9.333200e+05,4.095700e-18
1.400000e+06,7.300400e-18
1.600000e+06,2.215200e-17
2.800000e+06,2.215200e-17
3.333320e+06,2.896200e-17
5.000000e+06,1.514300e-17
1.000000e+07,1.860500e-18
