Ar15+ + H(1s) --> Ar14+(n=14,l=0) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.724400e-20
8.000000e+05,7.235500e-20
9.333200e+05,1.078900e-19
1.400000e+06,1.534200e-19
1.600000e+06,4.948900e-20
2.800000e+06,4.948900e-20
3.333320e+06,6.083700e-19
5.000000e+06,4.278100e-19
1.000000e+07,4.239300e-20
