Ar10+ + Ar --> Ar11+ + Ar2+
X = Energy (eV),Y = Cross section (cm2)
4.200000e+07,3.560100e-19
Ar10+ + Ar --> Ar11+ + Ar9+
X = Energy (eV),Y = Cross section (cm2)
4.200000e+07,2.960000e-18
