Ar15+ + H(1s) --> Ar14+(n=16,l=9) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.088500e-19
8.000000e+05,1.572200e-19
9.333200e+05,2.494200e-19
1.400000e+06,1.540700e-18
1.600000e+06,1.989300e-17
2.800000e+06,1.989300e-17
3.333320e+06,2.650000e-17
5.000000e+06,2.234000e-17
1.000000e+07,2.283300e-18
