Ar15+ + H(1s) --> Ar14+(n=13,l=7) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,4.720600e-19
8.000000e+05,1.023700e-18
9.333200e+05,2.010200e-18
1.400000e+06,9.040800e-18
1.600000e+06,2.513800e-17
2.800000e+06,2.513800e-17
3.333320e+06,3.426900e-17
5.000000e+06,2.278900e-17
1.000000e+07,3.114100e-18
