Ar15+ + H(1s) --> Ar14+(n=19,l=9) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.401100e-20
8.000000e+05,7.146200e-20
9.333200e+05,9.798800e-20
1.400000e+06,5.402500e-19
1.600000e+06,9.220700e-18
2.800000e+06,9.220700e-18
3.333320e+06,1.299800e-17
5.000000e+06,1.339000e-17
1.000000e+07,1.504300e-18
