Ar15+ + H(1s) --> Ar14+(n=12,l=6) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,8.234000e-19
8.000000e+05,2.678000e-18
9.333200e+05,4.737100e-18
1.400000e+06,1.097200e-17
1.600000e+06,3.034500e-17
2.800000e+06,3.034500e-17
3.333320e+06,3.699700e-17
5.000000e+06,2.060800e-17
1.000000e+07,2.781600e-18
