C+(2P) + N2 --> C + N2+
X = Energy (eV),Y = Cross section (cm2)
1.176000e+01,6.440000e-17
1.200000e+01,6.600000e-17
1.224000e+01,6.820000e-17
1.248000e+01,7.170000e-17
1.272000e+01,7.170000e-17
1.308000e+01,7.520000e-17
1.320000e+01,7.640000e-17
1.344000e+01,7.640000e-17
1.368000e+01,7.830000e-17
1.404000e+01,7.930000e-17
1.416000e+01,7.890000e-17
1.452000e+01,7.860000e-17
1.476000e+01,8.020000e-17
1.500000e+01,8.020000e-17
1.512000e+01,8.020000e-17
1.548000e+01,8.120000e-17
1.584000e+01,8.150000e-17
1.608000e+01,8.270000e-17
1.620000e+01,8.240000e-17
1.656000e+01,8.310000e-17
1.680000e+01,8.180000e-17
1.704000e+01,8.210000e-17
1.728000e+01,8.180000e-17
1.752000e+01,8.310000e-17
1.776000e+01,8.270000e-17
1.800000e+01,8.270000e-17
1.824000e+01,8.310000e-17
1.848000e+01,8.270000e-17
1.872000e+01,8.340000e-17
1.884000e+01,8.340000e-17
1.896000e+01,8.240000e-17
1.920000e+01,8.430000e-17
1.944000e+01,8.310000e-17
1.980000e+01,8.240000e-17
1.992000e+01,8.270000e-17
2.028000e+01,8.270000e-17
2.052000e+01,8.240000e-17
2.076000e+01,8.120000e-17
2.100000e+01,8.050000e-17
2.112000e+01,7.960000e-17
2.148000e+01,8.120000e-17
2.172000e+01,7.860000e-17
2.184000e+01,7.890000e-17
2.220000e+01,7.770000e-17
2.244000e+01,7.800000e-17
2.268000e+01,7.740000e-17
2.292000e+01,7.520000e-17
2.316000e+01,7.710000e-17
2.340000e+01,7.580000e-17
2.364000e+01,7.390000e-17
2.388000e+01,7.420000e-17
2.424000e+01,7.330000e-17
2.436000e+01,7.230000e-17
2.460000e+01,7.110000e-17
2.484000e+01,7.170000e-17
2.520000e+01,6.880000e-17
2.544000e+01,6.950000e-17
2.568000e+01,6.850000e-17
2.592000e+01,6.850000e-17
2.616000e+01,6.600000e-17
2.640000e+01,6.630000e-17
2.676000e+01,6.570000e-17
2.688000e+01,6.440000e-17
2.724000e+01,6.570000e-17
2.736000e+01,6.250000e-17
2.772000e+01,6.280000e-17
2.796000e+01,6.280000e-17
2.820000e+01,6.190000e-17
2.832000e+01,5.970000e-17
2.868000e+01,5.940000e-17
2.892000e+01,5.910000e-17
2.928000e+01,5.910000e-17
2.940000e+01,5.720000e-17
2.964000e+01,5.750000e-17
2.988000e+01,5.530000e-17
3.012000e+01,5.650000e-17
3.036000e+01,5.590000e-17
3.060000e+01,5.590000e-17
3.096000e+01,5.460000e-17
3.120000e+01,5.460000e-17
3.144000e+01,5.430000e-17
3.168000e+01,5.460000e-17
3.192000e+01,5.240000e-17
3.216000e+01,5.240000e-17
3.240000e+01,5.180000e-17
3.264000e+01,5.120000e-17
3.288000e+01,5.050000e-17
3.312000e+01,5.180000e-17
3.324000e+01,5.180000e-17
3.336000e+01,5.080000e-17
3.360000e+01,5.080000e-17
3.384000e+01,5.080000e-17
3.408000e+01,5.120000e-17
3.444000e+01,4.960000e-17
3.468000e+01,4.990000e-17
3.492000e+01,5.080000e-17
3.516000e+01,4.930000e-17
3.540000e+01,4.930000e-17
3.564000e+01,4.930000e-17
3.588000e+01,4.930000e-17
3.612000e+01,4.770000e-17
3.636000e+01,4.830000e-17
3.660000e+01,4.930000e-17
3.672000e+01,4.960000e-17
3.684000e+01,4.860000e-17
3.708000e+01,4.830000e-17
3.732000e+01,4.960000e-17
3.756000e+01,5.050000e-17
3.792000e+01,4.930000e-17
3.816000e+01,4.930000e-17
3.840000e+01,5.050000e-17
3.864000e+01,5.050000e-17
3.888000e+01,4.930000e-17
3.912000e+01,5.120000e-17
3.936000e+01,5.180000e-17
3.960000e+01,5.240000e-17
3.984000e+01,5.120000e-17
