C2+(1s22s2) + H(1s) --> C+ + H+
X = Energy (eV),Y = Cross section (cm2)
9.999960e+01,1.749000e-17
6.000000e+02,2.167400e-16
9.999960e+02,3.527500e-16
2.000040e+03,6.050200e-16
5.000040e+03,7.637000e-16
9.999960e+03,7.276200e-16
5.000040e+04,8.035700e-16
9.999960e+04,8.486200e-16
1.500000e+05,8.655500e-16
