C2+ + C3H8 --> C
X = Energy (eV),Y = Cross section (cm2)
1.320000e+04,1.400000e-15
1.680000e+04,1.600000e-15
2.040000e+04,1.500000e-15
2.520000e+04,1.400000e-15
2.880000e+04,1.600000e-15
3.240000e+04,1.500000e-15
